"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.461105623E0,9.686940193E0,-3.232172132E-2,9.026140571E-1,9.728955090E0
6.471391560E0,9.682151794E0,-2.035071515E-2,8.942343593E-1,9.723380719E0
6.481120467E0,9.676166534E0,-2.154781483E-2,8.990227580E-1,9.717865251E0
6.492426977E0,9.674968719E0,-3.950432688E-2,9.002198577E-1,9.716839821E0
6.501309633E0,9.680954933E0,-2.873042040E-2,8.942343593E-1,9.722210085E0
6.511066665E0,9.685743332E0,-3.591302410E-2,9.002198577E-1,9.727554134E0
6.521184321E0,9.690531731E0,-2.633621916E-2,8.990227580E-1,9.732180677E0
6.531329373E0,9.683348656E0,-2.992752194E-2,8.930372596E-1,9.724487256E0
6.541550154E0,9.679757118E0,-3.471592441E-2,8.870517015E-1,9.720378788E0
6.551184894E0,9.682151794E0,-2.753331885E-2,8.882488012E-1,9.722849756E0
6.561392394E0,9.689333916E0,-2.992752194E-2,8.834604025E-1,9.729572944E0
6.571113487E0,9.688137054E0,-2.873042040E-2,8.978256583E-1,9.729692489E0
6.581348748E0,9.688137054E0,-3.471592441E-2,9.109937549E-1,9.730935947E0
6.591080727E0,9.689333916E0,-2.873042040E-2,9.038111567E-1,9.731438320E0
6.601868644E0,9.682151794E0,-2.873042040E-2,9.038111567E-1,9.724287296E0
6.611355779E0,9.683348656E0,-2.992752194E-2,9.050082564E-1,9.725593904E0
6.621581092E0,9.689333916E0,-3.950432688E-2,9.014169574E-1,9.731254023E0
6.631158487E0,9.684545517E0,-2.035071515E-2,9.062053561E-1,9.726872271E0
6.641083852E0,9.683348656E0,-2.633621916E-2,9.026140571E-1,9.725361017E0
6.651498019E0,9.686940193E0,-2.035071515E-2,9.038111567E-1,9.729033820E0
6.661550675E0,9.688137054E0,-3.351882473E-2,9.038111567E-1,9.730261955E0
6.671211144E0,9.677363396E0,-3.591302410E-2,9.014169574E-1,9.719321199E0
6.682029425E0,9.685743332E0,-2.873042040E-2,9.038111567E-1,9.727863277E0
6.691392237E0,9.678560257E0,-4.309562966E-2,8.870517015E-1,9.719220473E0
6.701201352E0,9.689333916E0,-3.232172132E-2,8.990227580E-1,9.731006029E0
6.711142029E0,9.688137054E0,-3.232172132E-2,8.990227580E-1,9.729814294E0
6.721094894E0,9.690531731E0,-3.711012751E-2,8.930372596E-1,9.731664705E0
6.731645727E0,9.690531731E0,-2.633621916E-2,9.050082564E-1,9.732735420E0
6.741107394E0,9.683348656E0,-3.711012751E-2,9.050082564E-1,9.725618659E0
6.751714217E0,9.685743332E0,-3.471592441E-2,9.062053561E-1,9.728105532E0
6.761068435E0,9.682151794E0,-2.873042040E-2,9.026140571E-1,9.724176106E0
6.771628019E0,9.679757118E0,-3.471592441E-2,9.026140571E-1,9.721811313E0
6.781367758E0,9.683348656E0,-2.873042040E-2,8.966285586E-1,9.724814106E0
6.791607394E0,9.686940193E0,-3.112462163E-2,8.990227580E-1,9.728618657E0
6.801142758E0,9.685743332E0,-3.112462163E-2,9.002198577E-1,9.727537634E0
6.811218071E0,9.680954933E0,-3.711012751E-2,9.002198577E-1,9.722790822E0
6.822334685E0,9.682151794E0,-3.950432688E-2,8.942343593E-1,9.723439672E0
6.831105362E0,9.688137054E0,-3.112462163E-2,8.954314590E-1,9.729479217E0
6.841441873E0,9.668983459E0,-2.154781483E-2,9.050082564E-1,9.711268990E0
6.851101039E0,9.677363396E0,-2.633621916E-2,8.966285586E-1,9.718847599E0
6.861139894E0,9.684545517E0,-3.232172132E-2,8.990227580E-1,9.726238147E0
6.871517914E0,9.689333916E0,-2.394201607E-2,9.062053561E-1,9.731648016E0
6.881136769E0,9.688137054E0,-2.394201607E-2,9.050082564E-1,9.730344945E0
6.891177237E0,9.688137054E0,-2.513911761E-2,8.918401599E-1,9.729132049E0
6.901123071E0,9.686940193E0,-2.633621916E-2,9.062053561E-1,9.729270890E0
6.911161925E0,9.682151794E0,-3.112462163E-2,9.062053561E-1,9.724517482E0
6.921077862E0,9.694122314E0,-3.112462163E-2,9.145850539E-1,9.737219419E0
6.931345050E0,9.685743332E0,-3.711012751E-2,9.050082564E-1,9.728002930E0
6.941088227E0,9.684545517E0,-3.591302410E-2,9.145850539E-1,9.727701550E0
6.951598800E0,9.690531731E0,-2.873042040E-2,9.014169574E-1,9.732408910E0
6.962506404E0,9.684545517E0,-3.232172132E-2,9.038111567E-1,9.726681920E0
6.971083071E0,9.684545517E0,-3.232172132E-2,9.038111567E-1,9.726681920E0
6.981407289E0,9.676166534E0,-2.753331885E-2,8.990227580E-1,9.717880366E0
6.993976039E0,9.672574997E0,-3.351882473E-2,9.038111567E-1,9.714767377E0
7.011125519E0,9.689333916E0,-3.351882473E-2,8.966285586E-1,9.730789177E0
7.021438279E0,9.684545517E0,-3.232172132E-2,8.930372596E-1,9.725686717E0
7.031157446E0,9.671378136E0,-3.950432688E-2,8.930372596E-1,9.712601669E0
7.041095831E0,9.691728592E0,-3.591302410E-2,8.978256583E-1,9.733292545E0
7.051090414E0,9.691728592E0,-3.471592441E-2,9.109937549E-1,9.734511694E0
7.061109321E0,9.686940193E0,-3.591302410E-2,9.014169574E-1,9.728856695E0
7.071132602E0,9.685743332E0,-2.753331885E-2,9.038111567E-1,9.727859815E0
7.081083748E0,9.674968719E0,-3.351882473E-2,9.014169574E-1,9.716928309E0
7.091159112E0,9.684545517E0,-2.992752194E-2,9.074024558E-1,9.727008623E0
7.101789425E0,9.688137054E0,-4.070143029E-2,9.026140571E-1,9.730178227E0
7.111059581E0,9.688137054E0,-2.633621916E-2,8.966285586E-1,9.729575322E0
7.121070987E0,9.680954933E0,-3.711012751E-2,8.906430602E-1,9.721908796E0
7.131593956E0,9.688137054E0,-2.274491638E-2,8.942343593E-1,9.729345919E0
7.141078800E0,9.686940193E0,-2.753331885E-2,8.966285586E-1,9.728386874E0
7.151083956E0,9.689333916E0,-2.513911761E-2,9.109937549E-1,9.732098095E0
7.161064321E0,9.684545517E0,-2.274491638E-2,9.014169574E-1,9.726432631E0
7.171163383E0,9.685743332E0,-4.189852998E-2,9.050082564E-1,9.728022375E0
7.181103904E0,9.685743332E0,-4.070143029E-2,9.038111567E-1,9.727905998E0
7.191110466E0,9.688137054E0,-3.950432688E-2,8.918401599E-1,9.729179773E0
7.201131352E0,9.680954933E0,-3.711012751E-2,8.918401599E-1,9.722018538E0
7.211176039E0,9.680954933E0,-3.830722719E-2,8.930372596E-1,9.722133069E0
7.223131560E0,9.691728592E0,-3.950432688E-2,9.062053561E-1,9.734082999E0
7.241097133E0,9.671378136E0,-4.548983276E-2,8.990227580E-1,9.713180030E0
7.251432289E0,9.685743332E0,-3.830722719E-2,8.990227580E-1,9.727452557E0
7.261257498E0,9.694122314E0,-4.070143029E-2,8.942343593E-1,9.735364356E0
7.271090779E0,9.690531731E0,-3.830722719E-2,9.026140571E-1,9.732552841E0
7.281225935E0,9.673771858E0,-2.992752194E-2,8.978256583E-1,9.715392351E0
7.291147706E0,9.686940193E0,-3.830722719E-2,8.918401599E-1,9.727983173E0
7.301354841E0,9.686940193E0,-3.711012751E-2,9.050082564E-1,9.729194592E0
7.311838071E0,9.685743332E0,-2.992752194E-2,9.026140571E-1,9.727755737E0
7.321115518E0,9.679757118E0,-2.992752194E-2,8.822633028E-1,9.719927060E0
7.331080987E0,9.689333916E0,-3.591302410E-2,9.038111567E-1,9.731462176E0
7.341075727E0,9.684545517E0,-3.591302410E-2,8.930372596E-1,9.725699315E0
7.351419685E0,9.690531731E0,-2.992752194E-2,9.026140571E-1,9.732523466E0
7.361074998E0,9.685743332E0,-2.274491638E-2,9.050082564E-1,9.727958736E0
7.371635831E0,9.678560257E0,-2.633621916E-2,8.930372596E-1,9.719708730E0
7.381379633E0,9.677363396E0,-3.471592441E-2,8.966285586E-1,9.718873919E0
7.391183018E0,9.686940193E0,-3.471592441E-2,8.906430602E-1,9.727860020E0
7.401115258E0,9.689333916E0,-2.753331885E-2,8.882488012E-1,9.730001837E0
7.412077550E0,9.682151794E0,-2.753331885E-2,8.942343593E-1,9.723398405E0
7.421160987E0,9.679757118E0,-3.112462163E-2,8.966285586E-1,9.721245259E0
7.431259164E0,9.680954933E0,-2.633621916E-2,8.942343593E-1,9.722203305E0
7.441352393E0,9.684545517E0,-3.591302410E-2,9.002198577E-1,9.726361468E0
7.451742133E0,9.688137054E0,-3.471592441E-2,8.822633028E-1,9.728288304E0
7.461090466E0,9.685743332E0,-3.830722719E-2,9.026140571E-1,9.727785127E0
7.471090414E0,9.685743332E0,-3.950432688E-2,8.894459605E-1,9.726576921E0
7.481339893E0,9.682151794E0,-2.633621916E-2,8.942343593E-1,9.723395089E0
7.491831248E0,9.698910713E0,-2.873042040E-2,8.942343593E-1,9.740089812E0
7.502365623E0,9.691728592E0,-3.950432688E-2,8.882488012E-1,9.732427735E0
7.511751091E0,9.692925453E0,-2.992752194E-2,8.954314590E-1,9.734243525E0
7.521064581E0,9.685743332E0,-2.873042040E-2,8.954314590E-1,9.727088302E0
7.531079425E0,9.683348656E0,-2.753331885E-2,8.918401599E-1,9.724370321E0
7.541096300E0,9.678560257E0,-2.513911761E-2,8.882488012E-1,9.719266770E0
7.551121925E0,9.696516991E0,-3.830722719E-2,8.942343593E-1,9.737739177E0
7.561082133E0,9.690531731E0,-2.992752194E-2,8.990227580E-1,9.732191058E0
7.573157498E0,9.684545517E0,-3.591302410E-2,8.918401599E-1,9.725589467E0
7.581186612E0,9.686940193E0,-3.351882473E-2,8.906430602E-1,9.727855821E0
7.591079633E0,9.678560257E0,-3.471592441E-2,9.002198577E-1,9.720397607E0
7.602264373E0,9.684545517E0,-3.112462163E-2,8.918401599E-1,9.725572964E0
7.611074893E0,9.694122314E0,-3.232172132E-2,8.942343593E-1,9.735332929E0
7.621249893E0,9.692925453E0,-2.873042040E-2,8.870517015E-1,9.733472659E0
7.631062497E0,9.680954933E0,-2.992752194E-2,8.918401599E-1,9.721993774E0
7.641077445E0,9.678560257E0,-3.471592441E-2,9.038111567E-1,9.720730860E0
7.651118070E0,9.683348656E0,-3.471592441E-2,9.002198577E-1,9.725165406E0
7.661202185E0,9.683348656E0,-3.112462163E-2,8.894459605E-1,9.724161869E0
7.671083904E0,9.684545517E0,-3.232172132E-2,8.870517015E-1,9.725138934E0
7.681091091E0,9.685743332E0,-2.753331885E-2,8.966285586E-1,9.727195112E0
7.691183539E0,9.684545517E0,-3.950432688E-2,8.966285586E-1,9.726043658E0
7.701727758E0,9.685743332E0,-2.992752194E-2,8.918401599E-1,9.726761970E0
7.711063852E0,9.685743332E0,-3.711012751E-2,8.966285586E-1,9.727226934E0
7.721234268E0,9.682151794E0,-3.471592441E-2,8.966285586E-1,9.723641876E0
7.731558539E0,9.694122314E0,-2.753331885E-2,8.978256583E-1,9.735648743E0
7.741589685E0,9.685743332E0,-2.513911761E-2,8.834604025E-1,9.725983660E0
7.751087289E0,9.686940193E0,-3.591302410E-2,8.846575022E-1,9.727318179E0
7.761140779E0,9.685743332E0,-2.873042040E-2,8.882488012E-1,9.726429728E0
7.771148331E0,9.689333916E0,-2.633621916E-2,9.014169574E-1,9.731209476E0
7.781259372E0,9.692925453E0,-3.112462163E-2,8.990227580E-1,9.734578291E0
7.791102862E0,9.688137054E0,-3.950432688E-2,8.954314590E-1,9.729509632E0
7.801229060E0,9.683348656E0,-2.992752194E-2,8.858546019E-1,9.723830275E0
7.811823695E0,9.678560257E0,-2.753331885E-2,8.978256583E-1,9.720153170E0
7.821111247E0,9.684545517E0,-4.070143029E-2,9.014169574E-1,9.726491197E0
7.831135362E0,9.691728592E0,-3.711012751E-2,8.894459605E-1,9.732527646E0
7.841396352E0,9.694122314E0,-3.471592441E-2,9.097966552E-1,9.736782970E0
7.851091664E0,9.679757118E0,-3.351882473E-2,9.062053561E-1,9.722141201E0
7.861094997E0,9.672574997E0,-2.873042040E-2,8.954314590E-1,9.713976014E0
7.873505570E0,9.686940193E0,-2.154781483E-2,9.002198577E-1,9.728703429E0
7.881645570E0,9.688137054E0,-3.351882473E-2,8.906430602E-1,9.729047649E0
7.891070622E0,9.686940193E0,-3.232172132E-2,8.978256583E-1,9.728512009E0
7.903381664E0,9.689333916E0,-3.351882473E-2,9.014169574E-1,9.731231565E0
7.916680596E0,9.685743332E0,-2.633621916E-2,9.014169574E-1,9.727634349E0
7.931089685E0,9.674968719E0,-3.711012751E-2,9.085995555E-1,9.717610305E0
7.941470831E0,9.678560257E0,-2.873042040E-2,9.050082564E-1,9.720822703E0
7.951592914E0,9.683348656E0,-2.633621916E-2,8.966285586E-1,9.724807327E0
7.961085102E0,9.684545517E0,-2.633621916E-2,8.990227580E-1,9.726220098E0
7.971214008E0,9.685743332E0,-3.950432688E-2,8.942343593E-1,9.727015964E0
7.981083383E0,9.698910713E0,-2.992752194E-2,9.050082564E-1,9.741088472E0
7.991402341E0,9.690531731E0,-3.711012751E-2,8.990227580E-1,9.732215796E0
8.001366352E0,9.686940193E0,-2.633621916E-2,8.954314590E-1,9.728273300E0
8.011217602E0,9.676166534E0,-3.351882473E-2,8.906430602E-1,9.717127527E0
8.021165779E0,9.685743332E0,-2.873042040E-2,9.050082564E-1,9.727974572E0
8.031580727E0,9.686940193E0,-3.471592441E-2,9.074024558E-1,9.729408755E0
8.041081508E0,9.688137054E0,-2.992752194E-2,9.074024558E-1,9.730584487E0
8.051084841E0,9.680954933E0,-3.711012751E-2,9.026140571E-1,9.723012790E0
8.061360570E0,9.683348656E0,-3.471592441E-2,9.026140571E-1,9.725387320E0
8.071274268E0,9.692925453E0,-2.753331885E-2,9.026140571E-1,9.734899797E0
8.081090362E0,9.686940193E0,-2.873042040E-2,9.074024558E-1,9.729389239E0
8.091325258E0,9.684545517E0,-3.950432688E-2,9.085995555E-1,9.727154549E0
8.101088799E0,9.685743332E0,-3.471592441E-2,8.870517015E-1,9.726340001E0
8.111107237E0,9.690531731E0,-2.873042040E-2,8.954314590E-1,9.731856357E0
8.121260518E0,9.683348656E0,-3.711012751E-2,8.966285586E-1,9.724842473E0
8.131178435E0,9.680954933E0,-3.232172132E-2,9.062053561E-1,9.723329741E0
8.141437966E0,9.682151794E0,-2.873042040E-2,9.050082564E-1,9.724398632E0
8.151083279E0,9.688137054E0,-3.830722719E-2,9.062053561E-1,9.730502309E0
8.161094737E0,9.680954933E0,-4.070143029E-2,9.097966552E-1,9.723696570E0
8.171247185E0,9.682151794E0,-3.351882473E-2,8.978256583E-1,9.723748135E0
8.181185674E0,9.682151794E0,-3.830722719E-2,8.954314590E-1,9.723545049E0
8.191219008E0,9.690531731E0,-2.753331885E-2,9.074024558E-1,9.732961652E0
8.201112654E0,9.684545517E0,-3.711012751E-2,9.145850539E-1,9.727706043E0
8.211209476E0,9.695320129E0,-3.112462163E-2,9.026140571E-1,9.737294968E0
8.221569529E0,9.690531731E0,-3.591302410E-2,9.050082564E-1,9.732766046E0
8.231589112E0,9.684545517E0,-2.394201607E-2,9.050082564E-1,9.726768993E0
8.241089372E0,9.676166534E0,-2.154781483E-2,8.978256583E-1,9.717754577E0
8.251225726E0,9.680954933E0,-3.112462163E-2,9.050082564E-1,9.723214340E0
8.261088331E0,9.690531731E0,-2.873042040E-2,8.990227580E-1,9.732187451E0
8.271201664E0,9.688137054E0,-3.351882473E-2,8.966285586E-1,9.729597416E0
8.281239581E0,9.688137054E0,-3.112462163E-2,9.002198577E-1,9.729921075E0
8.291082862E0,9.678560257E0,-3.232172132E-2,9.062053561E-1,9.720945504E0
8.301128903E0,9.678560257E0,-2.873042040E-2,9.026140571E-1,9.720600096E0
8.311339268E0,9.686940193E0,-3.471592441E-2,8.978256583E-1,9.728520258E0
8.321386716E0,9.685743332E0,-3.351882473E-2,9.050082564E-1,9.727989892E0
8.331187393E0,9.691728592E0,-3.112462163E-2,9.062053561E-1,9.734052598E0
8.341203903E0,9.686940193E0,-3.471592441E-2,9.062053561E-1,9.729297182E0
8.351310101E0,9.684545517E0,-3.112462163E-2,9.085995555E-1,9.727124126E0
8.361954685E0,9.682151794E0,-2.753331885E-2,9.038111567E-1,9.724283833E0
8.372606508E0,9.684545517E0,-3.232172132E-2,8.930372596E-1,9.725686717E0
8.381093643E0,9.690531731E0,-2.992752194E-2,8.978256583E-1,9.732080548E0
8.391591091E0,9.694122314E0,-2.873042040E-2,8.942343593E-1,9.735321668E0
8.401559060E0,9.679757118E0,-2.992752194E-2,9.026140571E-1,9.721795393E0
8.412064008E0,9.678560257E0,-2.753331885E-2,8.846575022E-1,9.718945706E0
8.421309789E0,9.679757118E0,-3.711012751E-2,8.966285586E-1,9.721266265E0
8.431204320E0,9.686940193E0,-4.189852998E-2,9.097966552E-1,9.729660618E0
8.442688956E0,9.688137054E0,-3.351882473E-2,8.918401599E-1,9.729157310E0
8.451106403E0,9.688137054E0,-4.548983276E-2,8.942343593E-1,9.729425677E0
8.461072185E0,9.686940193E0,-2.992752194E-2,9.038111567E-1,9.729058565E0
8.471120987E0,9.683348656E0,-4.070143029E-2,9.002198577E-1,9.725188614E0
8.483081143E0,9.676166534E0,-3.830722719E-2,9.026140571E-1,9.718249759E0
8.491282601E0,9.689333916E0,-3.112462163E-2,9.014169574E-1,9.731223613E0
8.501312393E0,9.689333916E0,-2.753331885E-2,9.038111567E-1,9.731434859E0
8.511506039E0,9.680954933E0,-3.232172132E-2,8.906430602E-1,9.721891697E0
8.521319060E0,9.680954933E0,-2.992752194E-2,8.978256583E-1,9.722544677E0
8.531411247E0,9.686940193E0,-3.112462163E-2,8.966285586E-1,9.728397701E0
8.541298747E0,9.691728592E0,-3.471592441E-2,8.870517015E-1,9.732300294E0
8.551094424E0,9.686940193E0,-3.471592441E-2,8.954314590E-1,9.728299594E0
8.561101820E0,9.690531731E0,-2.753331885E-2,9.002198577E-1,9.732294647E0
8.571117133E0,9.685743332E0,-2.873042040E-2,9.062053561E-1,9.728086013E0
8.581092862E0,9.689333916E0,-3.112462163E-2,8.942343593E-1,9.730560907E0
8.591097393E0,9.683348656E0,-3.232172132E-2,8.954314590E-1,9.724715080E0
8.601253383E0,9.692925453E0,-3.591302410E-2,8.966285586E-1,9.734373958E0
8.611195518E0,9.686940193E0,-2.513911761E-2,8.978256583E-1,9.728490797E0
8.621118278E0,9.686940193E0,-2.633621916E-2,8.966285586E-1,9.728383559E0
8.631147914E0,9.682151794E0,-2.154781483E-2,8.906430602E-1,9.723053674E0
8.641335778E0,9.689333916E0,-3.112462163E-2,8.942343593E-1,9.730560907E0
8.651202028E0,9.686940193E0,-3.711012751E-2,9.085995555E-1,9.729529311E0
8.661104945E0,9.682151794E0,-4.309562966E-2,8.906430602E-1,9.723125303E0
8.671371976E0,9.694122314E0,-3.232172132E-2,8.942343593E-1,9.735332929E0
8.681077185E0,9.686940193E0,-4.189852998E-2,8.942343593E-1,9.728217765E0
8.691976091E0,9.682151794E0,-3.112462163E-2,8.978256583E-1,9.723740177E0
8.701237497E0,9.685743332E0,-3.112462163E-2,9.026140571E-1,9.727759494E0
8.711458174E0,9.680954933E0,-2.873042040E-2,8.954314590E-1,9.722320266E0
8.721865987E0,9.683348656E0,-2.873042040E-2,8.966285586E-1,9.724814106E0
8.731234268E0,9.680954933E0,-3.830722719E-2,9.002198577E-1,9.722795465E0
8.742624997E0,9.701305389E0,-2.873042040E-2,9.014169574E-1,9.743136262E0
8.751060518E0,9.691728592E0,-3.950432688E-2,8.990227580E-1,9.733416955E0
8.761117601E0,9.673771858E0,-3.112462163E-2,8.930372596E-1,9.714954774E0
8.771269841E0,9.668983459E0,-3.830722719E-2,8.930372596E-1,9.710212363E0
8.781122705E0,9.685743332E0,-3.711012751E-2,8.870517015E-1,9.726348841E0
8.791087289E0,9.694122314E0,-3.232172132E-2,8.990227580E-1,9.735773932E0
8.801074268E0,9.686940193E0,-4.189852998E-2,8.942343593E-1,9.728217765E0
8.812211507E0,9.696516991E0,-3.232172132E-2,8.966285586E-1,9.737937626E0
8.821106820E0,9.683348656E0,-3.232172132E-2,9.038111567E-1,9.725490244E0
8.832118695E0,9.695320129E0,-2.513911761E-2,8.978256583E-1,9.736834973E0
8.841073330E0,9.680954933E0,-3.471592441E-2,8.942343593E-1,9.722229616E0
8.851373695E0,9.680954933E0,-3.351882473E-2,9.038111567E-1,9.723110950E0
8.861430882E0,9.688137054E0,-3.591302410E-2,8.990227580E-1,9.729826887E0
8.871160882E0,9.684545517E0,-2.992752194E-2,9.062053561E-1,9.726897022E0
8.881174893E0,9.679757118E0,-2.753331885E-2,9.014169574E-1,9.721677246E0
8.891115726E0,9.688137054E0,-3.471592441E-2,8.870517015E-1,9.728723735E0
8.901549216E0,9.694122314E0,-3.711012751E-2,9.050082564E-1,9.736345544E0
8.911211820E0,9.701305389E0,-4.070143029E-2,8.990227580E-1,9.742957702E0
8.921308747E0,9.682151794E0,-2.753331885E-2,8.978256583E-1,9.723729345E0
8.931187184E0,9.688137054E0,-3.471592441E-2,9.026140571E-1,9.730155030E0
8.941286507E0,9.682151794E0,-3.351882473E-2,9.002198577E-1,9.723969492E0
8.951115205E0,9.678560257E0,-1.675941236E-2,9.085995555E-1,9.721129702E0
8.961263226E0,9.680954933E0,-2.873042040E-2,8.942343593E-1,9.722210085E0
8.971100570E0,9.692925453E0,-3.471592441E-2,9.145850539E-1,9.736039999E0
8.981104424E0,9.686940193E0,-3.471592441E-2,8.978256583E-1,9.728520258E0
8.993206820E0,9.688137054E0,-2.513911761E-2,9.026140571E-1,9.730125575E0
9.011071195E0,9.686940193E0,-2.394201607E-2,9.026140571E-1,9.728930859E0
9.021120882E0,9.688137054E0,-2.992752194E-2,8.954314590E-1,9.729475461E0
9.031074164E0,9.690531731E0,-3.830722719E-2,8.942343593E-1,9.731779270E0
9.041151976E0,9.690531731E0,-3.351882473E-2,8.942343593E-1,9.731761599E0
9.051198487E0,9.690531731E0,-2.513911761E-2,9.002198577E-1,9.732288168E0
9.061101351E0,9.686940193E0,-4.070143029E-2,8.978256583E-1,9.728543459E0
9.071696455E0,9.691728592E0,-3.711012751E-2,8.954314590E-1,9.733076480E0
9.081088434E0,9.685743332E0,-3.232172132E-2,9.109937549E-1,9.728544506E0
9.091105987E0,9.683348656E0,-3.232172132E-2,8.978256583E-1,9.724935825E0
9.101071143E0,9.679757118E0,-3.950432688E-2,8.954314590E-1,9.721165360E0
9.111083487E0,9.683348656E0,-3.232172132E-2,8.894459605E-1,9.724165774E0
9.121106091E0,9.704896927E0,-3.112462163E-2,8.978256583E-1,9.746388255E0
9.132113851E0,9.694122314E0,-3.112462163E-2,8.930372596E-1,9.735219142E0
9.141873174E0,9.662998199E0,-2.992752194E-2,9.002198577E-1,9.704886689E0
9.151127184E0,9.678560257E0,-3.232172132E-2,8.978256583E-1,9.720167913E0
9.161096507E0,9.695320129E0,-4.429273307E-2,8.954314590E-1,9.736682790E0
9.171387289E0,9.700108528E0,-4.548983276E-2,9.002198577E-1,9.741897689E0
9.183544736E0,9.698910713E0,-2.992752194E-2,8.966285586E-1,9.740313519E0
9.201228903E0,9.673771858E0,-2.633621916E-2,8.978256583E-1,9.715381952E0
9.212085570E0,9.694122314E0,-2.992752194E-2,8.882488012E-1,9.734777298E0
9.221095309E0,9.692925453E0,-4.429273307E-2,8.954314590E-1,9.734298289E0
9.231496872E0,9.685743332E0,-2.873042040E-2,9.014169574E-1,9.727641125E0
9.241523278E0,9.689333916E0,-2.154781483E-2,9.085995555E-1,9.731865658E0
9.252150101E0,9.680954933E0,-2.513911761E-2,9.038111567E-1,9.723085673E0
9.261369580E0,9.678560257E0,-4.429273307E-2,9.014169574E-1,9.720547465E0
9.271106091E0,9.688137054E0,-3.950432688E-2,8.990227580E-1,9.729840805E0
9.281085778E0,9.700108528E0,-3.351882473E-2,8.906430602E-1,9.740968845E0
9.291106507E0,9.679757118E0,-1.675941236E-2,9.038111567E-1,9.721874992E0
9.302261143E0,9.657012939E0,-2.873042040E-2,9.014169574E-1,9.699034843E0
9.311232497E0,9.690531731E0,-3.232172132E-2,8.990227580E-1,9.732198715E0
9.321109841E0,9.700108528E0,-4.788403213E-2,9.050082564E-1,9.742352810E0
9.331738747E0,9.703699112E0,-4.070143029E-2,9.002198577E-1,9.745451701E0
9.341071768E0,9.679757118E0,-1.316810958E-2,8.990227580E-1,9.721425471E0
9.351124424E0,9.670180321E0,-2.035071515E-2,8.978256583E-1,9.711791416E0
9.361100570E0,9.678560257E0,-3.112462163E-2,8.966285586E-1,9.720053506E0
9.371400622E0,9.697713852E0,-3.591302410E-2,8.810662031E-1,9.737721569E0
9.381767549E0,9.689333916E0,-4.070143029E-2,9.050082564E-1,9.731592279E0
9.391321351E0,9.702502251E0,-3.232172132E-2,8.966285586E-1,9.743897444E0
9.401723799E0,9.683348656E0,-2.035071515E-2,8.954314590E-1,9.724682660E0
9.411119945E0,9.682151794E0,-2.154781483E-2,9.050082564E-1,9.724380064E0
9.421332445E0,9.691728592E0,-4.548983276E-2,8.990227580E-1,9.733443088E0
9.431079788E0,9.688137054E0,-3.471592441E-2,9.109937549E-1,9.730935947E0
9.441562028E0,9.682151794E0,-2.394201607E-2,8.942343593E-1,9.723388899E0
9.451838851E0,9.680954933E0,-2.513911761E-2,8.930372596E-1,9.722090101E0
9.461173955E0,9.679757118E0,-2.753331885E-2,8.930372596E-1,9.720903842E0
9.471697028E0,9.684545517E0,-3.351882473E-2,8.918401599E-1,9.725580921E0
9.481096247E0,9.695320129E0,-3.232172132E-2,8.870517015E-1,9.735868622E0
9.491248122E0,9.677363396E0,-3.112462163E-2,9.014169574E-1,9.719304685E0
9.501270518E0,9.674968719E0,-1.675941236E-2,9.038111567E-1,9.717107348E0
9.514629216E0,9.685743332E0,-2.513911761E-2,8.954314590E-1,9.727078357E0
9.531779059E0,9.691728592E0,-3.950432688E-2,8.894459605E-1,9.732537069E0
9.541369528E0,9.691728592E0,-2.633621916E-2,9.026140571E-1,9.733704785E0
9.551066507E0,9.678560257E0,-2.274491638E-2,8.906430602E-1,9.719479978E0
9.561202080E0,9.670180321E0,-4.429273307E-2,8.978256583E-1,9.711871096E0
9.571106090E0,9.689333916E0,-2.154781483E-2,8.954314590E-1,9.730645073E0
9.581171872E0,9.689333916E0,-3.950432688E-2,8.966285586E-1,9.730811636E0
9.591082549E0,9.703699112E0,-2.633621916E-2,8.918401599E-1,9.744631800E0
9.601239945E0,9.677363396E0,-2.992752194E-2,8.954314590E-1,9.718747627E0
9.611154684E0,9.694122314E0,-3.232172132E-2,8.906430602E-1,9.735003708E0
9.621105570E0,9.695320129E0,-3.471592441E-2,8.882488012E-1,9.735986008E0
9.631174736E0,9.697713852E0,-3.112462163E-2,8.954314590E-1,9.739015361E0
9.642019163E0,9.679757118E0,-2.513911761E-2,9.050082564E-1,9.722004412E0
9.652673330E0,9.678560257E0,-2.513911761E-2,8.966285586E-1,9.720036183E0
9.661079632E0,9.677363396E0,-3.950432688E-2,8.846575022E-1,9.717795109E0
9.671109528E0,9.696516991E0,-2.154781483E-2,9.002198577E-1,9.738239156E0
9.681077236E0,9.696516991E0,-3.591302410E-2,8.942343593E-1,9.737730053E0
9.691085257E0,9.678560257E0,-3.112462163E-2,8.966285586E-1,9.720053506E0
9.701080518E0,9.682151794E0,-2.633621916E-2,8.942343593E-1,9.723395089E0
9.711202080E0,9.678560257E0,-2.274491638E-2,9.026140571E-1,9.720584248E0
9.721180361E0,9.682151794E0,-4.070143029E-2,9.085995555E-1,9.724776251E0
9.731211455E0,9.688137054E0,-2.154781483E-2,9.014169574E-1,9.730005983E0
9.741199268E0,9.688137054E0,-3.232172132E-2,8.990227580E-1,9.729814294E0
9.751157236E0,9.678560257E0,-2.633621916E-2,8.834604025E-1,9.718833496E0
