"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.282647434E1,-8.140286058E-2,-4.560954273E-1,9.659406662E0,9.670511182E0
1.283646097E1,-8.140286058E-2,-4.525041282E-1,9.668983459E0,9.679908447E0
1.284643887E1,-7.062894851E-2,-4.513070285E-1,9.661801338E0,9.672593839E0
1.285641440E1,-7.182604820E-2,-4.572925270E-1,9.661801338E0,9.672883776E0
1.286646512E1,-6.823474914E-2,-4.548983276E-1,9.662998199E0,9.673940390E0
1.287642308E1,-7.781155407E-2,-4.465186298E-1,9.661801338E0,9.672426718E0
1.288642432E1,-7.541735470E-2,-4.548983276E-1,9.658209801E0,9.669210765E0
1.289632893E1,-7.900865376E-2,-4.477157295E-1,9.659406662E0,9.670099731E0
1.290628517E1,-7.541735470E-2,-4.489128292E-1,9.667786598E0,9.678497208E0
1.291625742E1,-7.781155407E-2,-4.489128292E-1,9.654618263E0,9.665362444E0
1.292624077E1,-8.020575345E-2,-4.453215301E-1,9.666589737E0,9.677174245E0
1.293625030E1,-7.900865376E-2,-4.513070285E-1,9.668983459E0,9.679832723E0
1.294624353E1,-8.020575345E-2,-4.465186298E-1,9.670180321E0,9.680816044E0
1.295623656E1,-7.062894851E-2,-4.369418025E-1,9.674968719E0,9.685087832E0
1.296628804E1,-8.140286058E-2,-4.441244006E-1,9.661801338E0,9.672346045E0
1.297631006E1,-7.900865376E-2,-4.453215301E-1,9.665391922E0,9.675967892E0
1.298634886E1,-7.541735470E-2,-4.465186298E-1,9.676166534E0,9.686757221E0
1.299633810E1,-7.182604820E-2,-4.537012279E-1,9.667786598E0,9.678693171E0
1.300634480E1,-7.182604820E-2,-4.405331016E-1,9.662998199E0,9.673301536E0
1.301627766E1,-8.140286058E-2,-4.453215301E-1,9.666589737E0,9.677184241E0
1.302633560E1,-8.379705995E-2,-4.537012279E-1,9.667786598E0,9.678789411E0
1.303634324E1,-7.900865376E-2,-4.513070285E-1,9.662998199E0,9.673854175E0
1.304628149E1,-7.182604820E-2,-4.501099288E-1,9.673771858E0,9.684504112E0
1.305668223E1,-7.781155407E-2,-4.453215301E-1,9.676166534E0,9.686721050E0
1.306650989E1,-8.259996027E-2,-4.537012279E-1,9.665391922E0,9.676387165E0
1.307640590E1,-7.182604820E-2,-4.525041282E-1,9.666589737E0,9.677441610E0
1.308662782E1,-8.020575345E-2,-4.560954273E-1,9.660603523E0,9.671696668E0
1.309641862E1,-8.379705995E-2,-4.501099288E-1,9.659406662E0,9.670251184E0
1.310651014E1,-7.422025502E-2,-4.405331016E-1,9.665391922E0,9.675710778E0
1.311718207E1,-7.541735470E-2,-4.465186298E-1,9.667786598E0,9.678386455E0
1.312669952E1,-7.541735470E-2,-4.548983276E-1,9.668983459E0,9.679972180E0
1.313656083E1,-8.140286058E-2,-4.489128292E-1,9.682151794E0,9.692894951E0
1.314645497E1,-7.781155407E-2,-4.465186298E-1,9.655815125E0,9.666447085E0
1.315664615E1,-7.781155407E-2,-4.584896266E-1,9.674968719E0,9.686138916E0
1.316649766E1,-7.062894851E-2,-4.477157295E-1,9.672574997E0,9.683188777E0
1.317642268E1,-7.422025502E-2,-4.513070285E-1,9.673771858E0,9.684577876E0
1.318641097E1,-7.541735470E-2,-4.572925270E-1,9.670180321E0,9.681280477E0
1.319671382E1,-7.302315533E-2,-4.501099288E-1,9.671378136E0,9.682121997E0
1.320654391E1,-7.781155407E-2,-4.477157295E-1,9.666589737E0,9.677265169E0
1.321646396E1,-7.541735470E-2,-4.584896266E-1,9.662998199E0,9.674163257E0
1.322643656E1,-8.619125932E-2,-4.453215301E-1,9.667786598E0,9.678421251E0
1.323642763E1,-7.302315533E-2,-4.489128292E-1,9.659406662E0,9.670108178E0
1.324638967E1,-7.900865376E-2,-4.513070285E-1,9.667786598E0,9.678637203E0
1.325637171E1,-7.661445439E-2,-4.405331016E-1,9.689333916E0,9.699645917E0
1.326635874E1,-7.900865376E-2,-4.489128292E-1,9.670180321E0,9.680916926E0
1.327667117E1,-7.541735470E-2,-4.513070285E-1,9.658209801E0,9.669042474E0
1.328653878E1,-7.541735470E-2,-4.525041282E-1,9.668983459E0,9.679859963E0
1.329644402E1,-8.020575345E-2,-4.537012279E-1,9.665391922E0,9.676367023E0
1.330662959E1,-6.703764945E-2,-4.501099288E-1,9.672574997E0,9.683274243E0
1.331649859E1,-7.541735470E-2,-4.417302012E-1,9.670180321E0,9.680557876E0
1.332644997E1,-7.182604820E-2,-4.441244006E-1,9.674968719E0,9.685423335E0
1.333641493E1,-8.259996027E-2,-4.489128292E-1,9.667786598E0,9.678555842E0
1.334638067E1,-7.900865376E-2,-4.513070285E-1,9.661801338E0,9.672658657E0
1.335641072E1,-7.302315533E-2,-4.537012279E-1,9.668983459E0,9.679897640E0
1.336638671E1,-7.422025502E-2,-4.501099288E-1,9.667786598E0,9.678543553E0
1.337639041E1,-8.379705995E-2,-4.501099288E-1,9.665391922E0,9.676229736E0
1.338682950E1,-7.661445439E-2,-4.465186298E-1,9.665391922E0,9.676003807E0
1.339662678E1,-6.943184882E-2,-4.513070285E-1,9.668983459E0,9.679759292E0
1.340651469E1,-7.182604820E-2,-4.525041282E-1,9.665391922E0,9.676245138E0
1.341680054E1,-7.900865376E-2,-4.477157295E-1,9.672574997E0,9.683253524E0
1.342658157E1,-7.422025502E-2,-4.477157295E-1,9.660603523E0,9.671257336E0
1.343651216E1,-7.422025502E-2,-4.537012279E-1,9.666589737E0,9.677515724E0
1.344644860E1,-7.182604820E-2,-4.513070285E-1,9.659406662E0,9.670210653E0
1.345640615E1,-7.781155407E-2,-4.477157295E-1,9.678560257E0,9.689222500E0
1.346641734E1,-6.943184882E-2,-4.513070285E-1,9.657012939E0,9.667802115E0
1.347671583E1,-7.422025502E-2,-4.441244006E-1,9.664195061E0,9.674679390E0
1.348655859E1,-7.661445439E-2,-4.441244006E-1,9.662998199E0,9.673502492E0
1.349678132E1,-8.020575345E-2,-4.548983276E-1,9.668983459E0,9.680010671E0
1.350658832E1,-7.661445439E-2,-4.501099288E-1,9.658209801E0,9.668996084E0
1.351682697E1,-7.781155407E-2,-4.548983276E-1,9.662998199E0,9.674012680E0
1.352660426E1,-7.781155407E-2,-4.453215301E-1,9.667786598E0,9.678350253E0
1.353650742E1,-7.422025502E-2,-4.501099288E-1,9.660603523E0,9.671368467E0
1.354644605E1,-8.738835901E-2,-4.501099288E-1,9.676166534E0,9.687024026E0
1.355642149E1,-7.661445439E-2,-4.584896266E-1,9.661801338E0,9.672977184E0
1.356632647E1,-7.182604820E-2,-4.477157295E-1,9.661801338E0,9.672435756E0
1.357627620E1,-7.422025502E-2,-4.453215301E-1,9.655815125E0,9.666363620E0
1.358656969E1,-7.541735470E-2,-4.465186298E-1,9.664195061E0,9.674798852E0
1.359646205E1,-7.302315533E-2,-4.501099288E-1,9.665391922E0,9.676142430E0
1.360643415E1,-7.541735470E-2,-4.477157295E-1,9.666589737E0,9.677246214E0
1.361642939E1,-6.943184882E-2,-4.525041282E-1,9.671378136E0,9.682207177E0
1.362641826E1,-7.182604820E-2,-4.537012279E-1,9.677363396E0,9.688259187E0
1.363633334E1,-7.781155407E-2,-4.501099288E-1,9.673771858E0,9.684550354E0
1.364671620E1,-7.302315533E-2,-4.537012279E-1,9.665391922E0,9.676310154E0
1.365656161E1,-7.302315533E-2,-4.501099288E-1,9.661801338E0,9.672555837E0
1.366645872E1,-8.379705995E-2,-4.465186298E-1,9.668983459E0,9.679650922E0
1.367640579E1,-7.302315533E-2,-4.489128292E-1,9.667786598E0,9.678478848E0
1.368638734E1,-7.062894851E-2,-4.513070285E-1,9.665391922E0,9.676180418E0
1.369673851E1,-8.020575345E-2,-4.393360019E-1,9.678560257E0,9.688858433E0
1.370650110E1,-8.619125932E-2,-4.417302012E-1,9.668983459E0,9.679452239E0
1.371644724E1,-7.900865376E-2,-4.441244006E-1,9.666589737E0,9.677109382E0
1.372644890E1,-7.541735470E-2,-4.477157295E-1,9.667786598E0,9.678441758E0
1.373641911E1,-7.661445439E-2,-4.453215301E-1,9.670180321E0,9.680731815E0
1.374639093E1,-7.661445439E-2,-4.489128292E-1,9.670180321E0,9.680897682E0
1.375645015E1,-7.182604820E-2,-4.560954273E-1,9.664195061E0,9.675218250E0
1.376640335E1,-7.781155407E-2,-4.477157295E-1,9.670180321E0,9.680851794E0
1.377664748E1,-7.900865376E-2,-4.584896266E-1,9.661801338E0,9.672996444E0
1.378644715E1,-7.422025502E-2,-4.513070285E-1,9.677363396E0,9.688165408E0
1.379641722E1,-8.379705995E-2,-4.489128292E-1,9.670180321E0,9.680957190E0
1.380640949E1,-8.259996027E-2,-4.477157295E-1,9.672574997E0,9.683283493E0
1.381638446E1,-7.062894851E-2,-4.513070285E-1,9.670180321E0,9.680963481E0
1.382666965E1,-7.422025502E-2,-4.453215301E-1,9.678560257E0,9.689083990E0
1.383656091E1,-7.900865376E-2,-4.560954273E-1,9.662998199E0,9.674078747E0
1.384646079E1,-8.140286058E-2,-4.513070285E-1,9.670180321E0,9.681048078E0
1.385636331E1,-7.302315533E-2,-4.537012279E-1,9.659406662E0,9.670331651E0
1.386638064E1,-7.900865376E-2,-4.513070285E-1,9.668983459E0,9.679832723E0
1.387638682E1,-7.781155407E-2,-4.465186298E-1,9.668983459E0,9.679600956E0
1.388643695E1,-7.781155407E-2,-4.477157295E-1,9.674968719E0,9.685634916E0
1.389638584E1,-7.541735470E-2,-4.525041282E-1,9.666589737E0,9.677468931E0
1.390630914E1,-7.422025502E-2,-4.417302012E-1,9.666589737E0,9.676961887E0
1.391626907E1,-7.541735470E-2,-4.548983276E-1,9.670180321E0,9.681167683E0
1.392631964E1,-7.781155407E-2,-4.429273009E-1,9.666589737E0,9.677044816E0
1.393629771E1,-7.422025502E-2,-4.441244006E-1,9.665391922E0,9.675874955E0
1.394634695E1,-7.781155407E-2,-4.417302012E-1,9.667786598E0,9.678185673E0
1.395635824E1,-7.302315533E-2,-4.465186298E-1,9.658209801E0,9.668801778E0
1.396635065E1,-7.661445439E-2,-4.537012279E-1,9.665391922E0,9.676337922E0
1.397634986E1,-7.422025502E-2,-4.548983276E-1,9.662998199E0,9.673984460E0
1.398630401E1,-7.422025502E-2,-4.477157295E-1,9.667786598E0,9.678432504E0
1.399641154E1,-7.781155407E-2,-4.465186298E-1,9.666589737E0,9.677209860E0
1.400642274E1,-7.302315533E-2,-4.501099288E-1,9.674968719E0,9.685708598E0
1.401638874E1,-7.422025502E-2,-4.465186298E-1,9.671378136E0,9.681964810E0
1.402638833E1,-7.302315533E-2,-4.477157295E-1,9.664195061E0,9.674835809E0
1.403632762E1,-7.062894851E-2,-4.489128292E-1,9.667786598E0,9.678461080E0
1.404633975E1,-7.422025502E-2,-4.548983276E-1,9.670180321E0,9.681158431E0
1.405637552E1,-7.182604820E-2,-4.453215301E-1,9.658209801E0,9.668737601E0
1.406636239E1,-7.541735470E-2,-4.489128292E-1,9.673771858E0,9.684475849E0
1.407638518E1,-8.499415964E-2,-4.441244006E-1,9.659406662E0,9.669984879E0
1.408643347E1,-7.541735470E-2,-4.477157295E-1,9.670180321E0,9.680832846E0
1.409641257E1,-8.140286058E-2,-4.572925270E-1,9.664195061E0,9.675350591E0
1.410644089E1,-7.062894851E-2,-4.608838260E-1,9.662998199E0,9.674240877E0
1.411695945E1,-6.703764945E-2,-4.513070285E-1,9.668983459E0,9.679742415E0
1.412673332E1,-7.661445439E-2,-4.560954273E-1,9.666589737E0,9.677646922E0
1.413654267E1,-9.097966552E-2,-4.465186298E-1,9.661801338E0,9.672541615E0
1.414644753E1,-7.422025502E-2,-4.453215301E-1,9.657012939E0,9.667560128E0
1.415643493E1,-7.541735470E-2,-4.548983276E-1,9.668983459E0,9.679972180E0
1.416640726E1,-8.379705995E-2,-4.513070285E-1,9.665391922E0,9.676285495E0
1.417641131E1,-8.140286058E-2,-4.560954273E-1,9.665391922E0,9.676489574E0
1.418635445E1,-7.661445439E-2,-4.501099288E-1,9.667786598E0,9.678562209E0
1.419636595E1,-8.379705995E-2,-4.465186298E-1,9.677363396E0,9.688021631E0
1.420639638E1,-7.302315533E-2,-4.560954273E-1,9.665391922E0,9.676422708E0
1.421636775E1,-7.182604820E-2,-4.453215301E-1,9.667786598E0,9.678303981E0
1.422636330E1,-7.422025502E-2,-4.477157295E-1,9.659406662E0,9.670061793E0
1.423635584E1,-7.422025502E-2,-4.537012279E-1,9.665391922E0,9.676319262E0
1.424646719E1,-7.422025502E-2,-4.513070285E-1,9.682151794E0,9.692948470E0
1.425643700E1,-8.259996027E-2,-4.465186298E-1,9.660603523E0,9.671269931E0
1.426634873E1,-7.661445439E-2,-4.465186298E-1,9.673771858E0,9.684374560E0
1.427706814E1,-7.302315533E-2,-4.477157295E-1,9.667786598E0,9.678423398E0
1.428672553E1,-7.302315533E-2,-4.477157295E-1,9.667786598E0,9.678423398E0
1.429653766E1,-8.020575345E-2,-4.429273009E-1,9.671378136E0,9.681847582E0
1.430647106E1,-7.422025502E-2,-4.501099288E-1,9.666589737E0,9.677348022E0
1.431640912E1,-7.781155407E-2,-4.537012279E-1,9.677363396E0,9.688305411E0
1.432639323E1,-7.182604820E-2,-4.429273009E-1,9.661801338E0,9.672215293E0
1.433637456E1,-7.661445439E-2,-4.429273009E-1,9.659406662E0,9.669859949E0
1.434637735E1,-7.422025502E-2,-4.537012279E-1,9.667786598E0,9.678711234E0
1.435639901E1,-7.781155407E-2,-4.453215301E-1,9.659406662E0,9.669979471E0
1.436639724E1,-7.661445439E-2,-4.501099288E-1,9.671378136E0,9.682149749E0
1.437640333E1,-7.422025502E-2,-4.477157295E-1,9.670180321E0,9.680823594E0
1.438638033E1,-7.182604820E-2,-4.405331016E-1,9.672574997E0,9.682868143E0
1.439635899E1,-8.140286058E-2,-4.513070285E-1,9.654618263E0,9.665503519E0
1.440637022E1,-8.379705995E-2,-4.513070285E-1,9.658209801E0,9.669111466E0
1.441646503E1,-7.541735470E-2,-4.560954273E-1,9.667786598E0,9.678833015E0
1.442642749E1,-7.541735470E-2,-4.537012279E-1,9.652224541E0,9.663176039E0
1.443638364E1,-7.661445439E-2,-4.560954273E-1,9.670180321E0,9.681233405E0
1.444634236E1,-7.302315533E-2,-4.501099288E-1,9.659406662E0,9.670163824E0
1.445636902E1,-7.661445439E-2,-4.537012279E-1,9.662998199E0,9.673946908E0
1.446636250E1,-7.302315533E-2,-4.417302012E-1,9.662998199E0,9.673365089E0
1.447639078E1,-7.541735470E-2,-4.513070285E-1,9.662998199E0,9.673825511E0
1.448637744E1,-8.020575345E-2,-4.453215301E-1,9.671378136E0,9.681957409E0
1.449638726E1,-7.661445439E-2,-4.477157295E-1,9.672574997E0,9.683234285E0
1.450641381E1,-7.062894851E-2,-4.537012279E-1,9.668983459E0,9.679879875E0
1.451641284E1,-7.541735470E-2,-4.441244006E-1,9.660603523E0,9.671101007E0
1.452643126E1,-7.661445439E-2,-4.453215301E-1,9.665391922E0,9.675948638E0
1.453640328E1,-7.661445439E-2,-4.596867263E-1,9.667786598E0,9.679012314E0
1.454643818E1,-7.182604820E-2,-4.501099288E-1,9.664195061E0,9.674937938E0
1.455646138E1,-6.943184882E-2,-4.477157295E-1,9.665391922E0,9.676004917E0
1.456641946E1,-8.020575345E-2,-4.489128292E-1,9.670180321E0,9.680926770E0
1.457640582E1,-8.020575345E-2,-4.477157295E-1,9.666589737E0,9.677284716E0
1.458637804E1,-7.302315533E-2,-4.548983276E-1,9.661801338E0,9.672779847E0
1.459637376E1,-8.259996027E-2,-4.560954273E-1,9.671378136E0,9.682479065E0
1.460648930E1,-7.900865376E-2,-4.453215301E-1,9.668983459E0,9.679555505E0
1.461635449E1,-7.541735470E-2,-4.465186298E-1,9.660603523E0,9.671211253E0
1.462642099E1,-8.499415964E-2,-4.477157295E-1,9.666589737E0,9.677325587E0
1.463638922E1,-7.062894851E-2,-4.477157295E-1,9.659406662E0,9.670034896E0
1.464636471E1,-8.619125932E-2,-4.525041282E-1,9.662998199E0,9.673971425E0
1.465636696E1,-7.422025502E-2,-4.525041282E-1,9.667786598E0,9.678655193E0
1.466636921E1,-7.182604820E-2,-4.441244006E-1,9.665391922E0,9.675856886E0
1.467670694E1,-7.302315533E-2,-4.465186298E-1,9.662998199E0,9.673584934E0
1.468651667E1,-7.422025502E-2,-4.560954273E-1,9.664195061E0,9.675236320E0
1.469637195E1,-7.661445439E-2,-4.525041282E-1,9.665391922E0,9.676281867E0
1.470645212E1,-6.943184882E-2,-4.501099288E-1,9.660603523E0,9.671332905E0
1.471642361E1,-7.781155407E-2,-4.548983276E-1,9.668983459E0,9.679991129E0
1.472639456E1,-8.259996027E-2,-4.513070285E-1,9.662998199E0,9.673884173E0
1.473664608E1,-6.943184882E-2,-4.525041282E-1,9.670180321E0,9.681010702E0
1.474651614E1,-7.781155407E-2,-4.620809257E-1,9.639056206E0,9.650439262E0
1.475646116E1,-6.943184882E-2,-4.489128292E-1,9.661801338E0,9.672473758E0
1.476641712E1,-6.703764945E-2,-4.429273009E-1,9.659406662E0,9.669788814E0
1.477640908E1,-7.781155407E-2,-4.513070285E-1,9.665391922E0,9.676235512E0
1.478641248E1,-6.943184882E-2,-4.501099288E-1,9.673771858E0,9.684486651E0
1.479645926E1,-6.943184882E-2,-4.489128292E-1,9.667786598E0,9.678452419E0
1.480643963E1,-8.020575345E-2,-4.525041282E-1,9.662998199E0,9.673919948E0
1.481639661E1,-7.541735470E-2,-4.429273009E-1,9.668983459E0,9.679417003E0
1.482640932E1,-7.781155407E-2,-4.560954273E-1,9.661801338E0,9.672873553E0
1.483639145E1,-7.900865376E-2,-4.548983276E-1,9.665391922E0,9.676413378E0
1.484639065E1,-8.858546615E-2,-4.453215301E-1,9.662998199E0,9.673659745E0
1.485636605E1,-7.781155407E-2,-4.501099288E-1,9.657012939E0,9.667810119E0
1.486629771E1,-8.020575345E-2,-4.501099288E-1,9.672574997E0,9.683374359E0
1.487636396E1,-7.422025502E-2,-4.393360019E-1,9.658209801E0,9.668481852E0
1.488635502E1,-8.020575345E-2,-4.489128292E-1,9.665391922E0,9.676143689E0
1.489635009E1,-7.781155407E-2,-4.477157295E-1,9.666589737E0,9.677265169E0
1.490638126E1,-7.781155407E-2,-4.489128292E-1,9.679757118E0,9.690473427E0
1.491638050E1,-8.140286058E-2,-4.477157295E-1,9.662998199E0,9.673707149E0
1.492641931E1,-7.302315533E-2,-4.393360019E-1,9.658209801E0,9.668472737E0
1.493632733E1,-7.900865376E-2,-4.465186298E-1,9.664195061E0,9.674827514E0
1.494675082E1,-7.661445439E-2,-4.477157295E-1,9.667786598E0,9.678451160E0
1.495656898E1,-7.062894851E-2,-4.644751251E-1,9.666589737E0,9.677999935E0
1.496646839E1,-7.302315533E-2,-4.513070285E-1,9.665391922E0,9.676198190E0
1.497641732E1,-7.661445439E-2,-4.584896266E-1,9.662998199E0,9.674172663E0
1.498638954E1,-7.781155407E-2,-4.441244006E-1,9.655815125E0,9.666336785E0
1.499639839E1,-7.541735470E-2,-4.501099288E-1,9.671378136E0,9.682140351E0
1.500631213E1,-7.422025502E-2,-4.560954273E-1,9.662998199E0,9.674040825E0
1.501633763E1,-7.661445439E-2,-4.441244006E-1,9.665391922E0,9.675893616E0
1.502666016E1,-7.422025502E-2,-4.513070285E-1,9.660603523E0,9.671424255E0
1.503685245E1,-8.259996027E-2,-4.572925270E-1,9.673771858E0,9.684926493E0
1.504655773E1,-7.900865376E-2,-4.501099288E-1,9.670180321E0,9.680972511E0
1.505647623E1,-7.541735470E-2,-4.417302012E-1,9.667786598E0,9.678166720E0
1.506641176E1,-8.259996027E-2,-4.477157295E-1,9.666589737E0,9.677304856E0
1.507642418E1,-7.781155407E-2,-4.477157295E-1,9.666589737E0,9.677265169E0
1.508643652E1,-7.781155407E-2,-4.429273009E-1,9.671378136E0,9.681828044E0
1.509641531E1,-7.422025502E-2,-4.441244006E-1,9.670180321E0,9.680658168E0
1.510642260E1,-7.302315533E-2,-4.537012279E-1,9.664195061E0,9.675114643E0
1.511640442E1,-7.900865376E-2,-4.572925270E-1,9.671378136E0,9.682505557E0
1.512646187E1,-6.943184882E-2,-4.513070285E-1,9.660603523E0,9.671388693E0
1.513673854E1,-7.781155407E-2,-4.405331016E-1,9.666589737E0,9.676935527E0
1.514657788E1,-7.062894851E-2,-4.417302012E-1,9.661801338E0,9.672151732E0
1.515648493E1,-8.259996027E-2,-4.584896266E-1,9.666589737E0,9.677809289E0
1.516645780E1,-7.541735470E-2,-4.513070285E-1,9.660603523E0,9.671433516E0
1.517645356E1,-8.379705995E-2,-4.501099288E-1,9.654618263E0,9.665468158E0
1.518634032E1,-8.259996027E-2,-4.417302012E-1,9.662998199E0,9.673442124E0
1.519648060E1,-7.900865376E-2,-4.513070285E-1,9.657012939E0,9.667875636E0
1.520675090E1,-7.302315533E-2,-4.417302012E-1,9.659406662E0,9.669777402E0
1.521657248E1,-7.302315533E-2,-4.417302012E-1,9.659406662E0,9.669777402E0
1.522648139E1,-8.619125932E-2,-4.584896266E-1,9.660603523E0,9.671861357E0
1.523674220E1,-7.541735470E-2,-4.525041282E-1,9.670180321E0,9.681055480E0
1.524650068E1,-7.661445439E-2,-4.513070285E-1,9.662998199E0,9.673834918E0
1.525636781E1,-7.422025502E-2,-4.429273009E-1,9.664195061E0,9.674624510E0
1.526636586E1,-7.781155407E-2,-4.405331016E-1,9.666589737E0,9.676935527E0
1.527638217E1,-7.781155407E-2,-4.501099288E-1,9.660603523E0,9.671396694E0
1.528637126E1,-7.781155407E-2,-4.525041282E-1,9.664195061E0,9.675095906E0
1.529637146E1,-7.062894851E-2,-4.560954273E-1,9.665391922E0,9.676404936E0
1.530640187E1,-7.781155407E-2,-4.525041282E-1,9.658209801E0,9.669117394E0
1.531636804E1,-7.302315533E-2,-4.548983276E-1,9.667786598E0,9.678758318E0
1.532638855E1,-7.781155407E-2,-4.537012279E-1,9.671378136E0,9.682326915E0
1.533640271E1,-7.182604820E-2,-4.560954273E-1,9.672574997E0,9.683588647E0
1.534643528E1,-7.900865376E-2,-4.489128292E-1,9.661801338E0,9.672547244E0
1.535634326E1,-7.541735470E-2,-4.537012279E-1,9.668983459E0,9.679915998E0
1.536640710E1,-7.900865376E-2,-4.393360019E-1,9.668983459E0,9.679281979E0
1.537639102E1,-7.422025502E-2,-4.465186298E-1,9.667786598E0,9.678377201E0
1.538636986E1,-7.541735470E-2,-4.489128292E-1,9.660603523E0,9.671322088E0
1.539636565E1,-8.379705995E-2,-4.572925270E-1,9.661801338E0,9.672980073E0
1.540632348E1,-8.499415964E-2,-4.525041282E-1,9.666589737E0,9.677548302E0
1.541637020E1,-7.661445439E-2,-4.548983276E-1,9.662998199E0,9.674003125E0
1.542637593E1,-7.062894851E-2,-4.477157295E-1,9.662998199E0,9.673622487E0
1.543640921E1,-7.661445439E-2,-4.441244006E-1,9.676166534E0,9.686656547E0
1.544642471E1,-8.140286058E-2,-4.501099288E-1,9.680954933E0,9.691754939E0
1.545640946E1,-8.858546615E-2,-4.429273009E-1,9.684545517E0,9.695073690E0
1.546641728E1,-8.379705995E-2,-4.465186298E-1,9.679757118E0,9.690412721E0
1.547643158E1,-7.661445439E-2,-4.560954273E-1,9.679757118E0,9.690799280E0
1.548639980E1,-7.302315533E-2,-4.501099288E-1,9.676166534E0,9.686905085E0
1.549640336E1,-7.661445439E-2,-4.537012279E-1,9.678560257E0,9.689491381E0
1.550639850E1,-7.900865376E-2,-4.513070285E-1,9.683348656E0,9.694181842E0
1.551632044E1,-7.541735470E-2,-4.453215301E-1,9.689333916E0,9.699855193E0
1.552676900E1,-8.140286058E-2,-4.417302012E-1,9.684545517E0,9.694956104E0
1.553657942E1,-7.781155407E-2,-4.537012279E-1,9.688137054E0,9.699066915E0
1.554652270E1,-8.379705995E-2,-4.513070285E-1,9.684545517E0,9.695417570E0
1.555637340E1,-8.259996027E-2,-4.501099288E-1,9.700108528E0,9.710897341E0
1.556688061E1,-7.781155407E-2,-4.501099288E-1,9.690531731E0,9.701291605E0
1.557663767E1,-7.900865376E-2,-4.596867263E-1,9.696516991E0,9.707728674E0
1.558653828E1,-7.422025502E-2,-4.548983276E-1,9.688137054E0,9.699094840E0
1.559646765E1,-8.020575345E-2,-4.608838260E-1,9.694122314E0,9.705403356E0
1.560644570E1,-7.900865376E-2,-4.477157295E-1,9.684545517E0,9.695210860E0
1.561639667E1,-7.661445439E-2,-4.548983276E-1,9.688137054E0,9.699113457E0
1.562641104E1,-7.541735470E-2,-4.477157295E-1,9.683348656E0,9.693986710E0
1.563639578E1,-7.661445439E-2,-4.465186298E-1,9.692925453E0,9.703507227E0
1.564637533E1,-7.781155407E-2,-4.525041282E-1,9.684545517E0,9.695423482E0
1.565635720E1,-7.541735470E-2,-4.429273009E-1,9.698910713E0,9.709312097E0
1.566639531E1,-7.781155407E-2,-4.489128292E-1,9.689333916E0,9.700039644E0
1.567639213E1,-8.499415964E-2,-4.429273009E-1,9.684545517E0,9.695041540E0
1.568638255E1,-8.259996027E-2,-4.465186298E-1,9.696516991E0,9.707143936E0
1.569641523E1,-7.541735470E-2,-4.501099288E-1,9.708487511E0,9.719208634E0
1.570641568E1,-8.020575345E-2,-4.477157295E-1,9.692925453E0,9.703591406E0
1.571641354E1,-8.259996027E-2,-4.465186298E-1,9.703699112E0,9.714318200E0
1.572644005E1,-8.020575345E-2,-4.489128292E-1,9.682151794E0,9.692884971E0
1.573639067E1,-8.259996027E-2,-4.501099288E-1,9.692925453E0,9.703722252E0
1.574641020E1,-7.661445439E-2,-4.429273009E-1,9.686940193E0,9.697363800E0
1.575669354E1,-7.541735470E-2,-4.405331016E-1,9.686940193E0,9.697245356E0
1.576654887E1,-7.900865376E-2,-4.501099288E-1,9.683348656E0,9.694126186E0
1.577651034E1,-7.182604820E-2,-4.453215301E-1,9.686940193E0,9.697436803E0
1.578645316E1,-8.020575345E-2,-4.429273009E-1,9.685743332E0,9.696197267E0
1.579643543E1,-7.541735470E-2,-4.537012279E-1,9.680954933E0,9.691873967E0
1.580639308E1,-7.541735470E-2,-4.572925270E-1,9.684545517E0,9.695629227E0
1.581636529E1,-8.020575345E-2,-4.393360019E-1,9.683348656E0,9.693641745E0
1.582639340E1,-8.499415964E-2,-4.477157295E-1,9.682151794E0,9.692870408E0
1.583639899E1,-7.900865376E-2,-4.537012279E-1,9.686940193E0,9.697881082E0
1.584663498E1,-8.379705995E-2,-4.548983276E-1,9.684545517E0,9.695585403E0
1.585648153E1,-7.182604820E-2,-4.501099288E-1,9.683348656E0,9.694070307E0
1.586656071E1,-7.900865376E-2,-4.393360019E-1,9.682151794E0,9.692436322E0
1.587677340E1,-7.900865376E-2,-4.560954273E-1,9.683348656E0,9.694405943E0
1.588657242E1,-7.661445439E-2,-4.429273009E-1,9.686940193E0,9.697363800E0
1.589648441E1,-7.900865376E-2,-4.321534038E-1,9.683348656E0,9.693309039E0
1.590642595E1,-8.619125932E-2,-4.537012279E-1,9.695320129E0,9.706312696E0
1.591689284E1,-8.379705995E-2,-4.405331016E-1,9.683348656E0,9.693726453E0
1.592678160E1,-7.541735470E-2,-4.560954273E-1,9.691728592E0,9.702747751E0
1.593701543E1,-8.379705995E-2,-4.441244006E-1,9.684545517E0,9.695085884E0
1.594673902E1,-7.182604820E-2,-4.501099288E-1,9.685743332E0,9.696462335E0
1.595658018E1,-8.499415964E-2,-4.501099288E-1,9.691728592E0,9.702547400E0
1.596652767E1,-7.781155407E-2,-4.572925270E-1,9.695320129E0,9.706410434E0
1.597655164E1,-7.661445439E-2,-4.453215301E-1,9.682151794E0,9.692690257E0
