"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.635380064E0,-3.292027414E-1,9.425971985E0,1.804031014E0,9.602700152E0
6.645212010E0,-3.256114423E-1,9.441534042E0,1.800439715E0,9.617181035E0
6.655043139E0,-3.208230138E-1,9.427168846E0,1.812410712E0,9.605169048E0
6.665175839E0,-3.268085420E-1,9.427168846E0,1.804031014E0,9.603793218E0
6.675417866E0,-3.268085420E-1,9.429563522E0,1.806425214E0,9.606593782E0
6.685293046E0,-3.220201433E-1,9.430760384E0,1.806425214E0,9.607606905E0
6.695088292E0,-3.327940404E-1,9.425971985E0,1.802833915E0,9.602599120E0
6.705041410E0,-3.244143426E-1,9.437943459E0,1.807622313E0,9.614963329E0
6.714997084E0,-3.280056417E-1,9.435548782E0,1.810016513E0,9.613185128E0
6.725037733E0,-3.232172430E-1,9.423578262E0,1.808819413E0,9.601048085E0
6.734991391E0,-3.280056417E-1,9.429563522E0,1.810016513E0,9.607310534E0
6.744994574E0,-3.315969408E-1,9.423578262E0,1.812410712E0,9.602011060E0
6.754934160E0,-3.220201433E-1,9.421183586E0,1.805228114E0,9.597981334E0
6.765143511E0,-3.220201433E-1,9.428366661E0,1.805228114E0,9.605032192E0
6.775056129E0,-3.196259141E-1,9.425971985E0,1.806425214E0,9.602826700E0
6.785102230E0,-3.256114423E-1,9.424775124E0,1.812410712E0,9.602980867E0
6.795880098E0,-3.292027414E-1,9.431957245E0,1.811213613E0,9.609926465E0
6.805840334E0,-3.339911401E-1,9.430760384E0,1.814804912E0,9.609594599E0
6.815353056E0,-3.196259141E-1,9.428366661E0,1.811213613E0,9.606078980E0
6.825125537E0,-3.220201433E-1,9.431957245E0,1.812410712E0,9.609908794E0
6.835016621E0,-3.232172430E-1,9.421183586E0,1.793257117E0,9.595777229E0
6.845043621E0,-3.256114423E-1,9.434351921E0,1.807622313E0,9.611478420E0
6.855044752E0,-3.232172430E-1,9.430760384E0,1.819593310E0,9.610131665E0
6.865041567E0,-3.268085420E-1,9.423578262E0,1.805228114E0,9.600493718E0
6.875444428E0,-3.244143426E-1,9.416395187E0,1.808819413E0,9.594038287E0
6.885172056E0,-3.303998411E-1,9.423578262E0,1.808819413E0,9.601292569E0
6.895018578E0,-3.268085420E-1,9.430760384E0,1.810016513E0,9.608444464E0
6.905070850E0,-3.244143426E-1,9.425971985E0,1.795651317E0,9.600966419E0
6.914979356E0,-3.280056417E-1,9.428366661E0,1.805228114E0,9.605234726E0
6.925114833E0,-3.280056417E-1,9.429563522E0,1.817199111E0,9.608666324E0
6.935007675E0,-3.196259141E-1,9.424775124E0,1.818396211E0,9.603911268E0
6.945027378E0,-3.220201433E-1,9.430760384E0,1.813607812E0,9.608959969E0
6.954961786E0,-3.172317147E-1,9.423578262E0,1.802833915E0,9.599722566E0
6.965034824E0,-3.256114423E-1,9.416395187E0,1.810016513E0,9.594304608E0
6.974968113E0,-3.220201433E-1,9.430760384E0,1.805228114E0,9.607381898E0
6.984980852E0,-3.208230138E-1,9.424775124E0,1.800439715E0,9.600567520E0
6.994933185E0,-3.256114423E-1,9.422380447E0,1.808819413E0,9.599953322E0
7.005361174E0,-3.256114423E-1,9.418789864E0,1.806425214E0,9.595978187E0
7.015214622E0,-3.256114423E-1,9.418789864E0,1.810016513E0,9.596654890E0
7.025165304E0,-3.268085420E-1,9.427168846E0,1.801636815E0,9.603343766E0
7.035059577E0,-3.208230138E-1,9.430760384E0,1.795651317E0,9.605546964E0
7.044964943E0,-3.220201433E-1,9.424775124E0,1.808819413E0,9.602182605E0
7.054962340E0,-3.280056417E-1,9.430760384E0,1.824381709E0,9.611201680E0
7.064936142E0,-3.327940404E-1,9.419986725E0,1.810016513E0,9.598075929E0
7.074902106E0,-3.244143426E-1,9.418789864E0,1.804031014E0,9.595487224E0
7.085115452E0,-3.256114423E-1,9.425971985E0,1.805228114E0,9.602802675E0
7.094990511E0,-3.315969408E-1,9.424775124E0,1.804031014E0,9.601607707E0
7.105052545E0,-3.160346150E-1,9.435548782E0,1.800439715E0,9.610985479E0
7.114965437E0,-3.184288144E-1,9.422380447E0,1.804031014E0,9.598811286E0
7.124946441E0,-3.268085420E-1,9.424775124E0,1.800439715E0,9.600769403E0
7.135055901E0,-3.280056417E-1,9.424775124E0,1.807622313E0,9.602159771E0
7.145129303E0,-3.244143426E-1,9.424775124E0,1.796848416E0,9.600015366E0
7.155009494E0,-3.244143426E-1,9.427168846E0,1.807622313E0,9.604387307E0
7.165081620E0,-3.339911401E-1,9.431957245E0,1.808819413E0,9.609640744E0
7.175001850E0,-3.315969408E-1,9.423578262E0,1.819593310E0,9.603369389E0
7.185167902E0,-3.244143426E-1,9.428366661E0,1.821987510E0,9.608276695E0
7.195024913E0,-3.268085420E-1,9.433155060E0,1.811213613E0,9.611020391E0
7.205028158E0,-3.256114423E-1,9.427168846E0,1.817199111E0,9.606234844E0
7.214954937E0,-3.280056417E-1,9.430760384E0,1.798045516E0,9.606237390E0
7.224922102E0,-3.315969408E-1,9.424775124E0,1.801636815E0,9.601158153E0
7.235075112E0,-3.280056417E-1,9.428366661E0,1.807622313E0,9.605684985E0
7.245004507E0,-3.232172430E-1,9.427168846E0,1.810016513E0,9.604797844E0
7.255331184E0,-3.268085420E-1,9.419986725E0,1.814804912E0,9.598774431E0
7.265248194E0,-3.256114423E-1,9.421183586E0,1.812410712E0,9.599456004E0
7.275060007E0,-3.232172430E-1,9.430760384E0,1.801636815E0,9.606747942E0
7.285053361E0,-3.363853395E-1,9.428366661E0,1.800439715E0,9.604625769E0
7.295045168E0,-3.184288144E-1,9.421183586E0,1.808819413E0,9.598537636E0
7.305205551E0,-3.184288144E-1,9.435548782E0,1.807622313E0,9.612412609E0
7.315090274E0,-3.256114423E-1,9.431957245E0,1.817199111E0,9.610934028E0
7.325104015E0,-3.280056417E-1,9.433155060E0,1.819593310E0,9.612643856E0
7.335052214E0,-3.315969408E-1,9.421183586E0,1.798045516E0,9.596959121E0
7.345076262E0,-3.303998411E-1,9.417592049E0,1.800439715E0,9.593841109E0
7.354981619E0,-3.220201433E-1,9.418789864E0,1.807622313E0,9.596082424E0
7.365071902E0,-3.244143426E-1,9.429563522E0,1.813607812E0,9.607865850E0
7.375034986E0,-3.196259141E-1,9.425971985E0,1.820790410E0,9.605539355E0
7.384974106E0,-3.232172430E-1,9.428366661E0,1.814804912E0,9.606876920E0
7.394924629E0,-3.327940404E-1,9.427168846E0,1.799242616E0,9.603100453E0
7.405237886E0,-3.220201433E-1,9.430760384E0,1.807622313E0,9.607832056E0
7.415056624E0,-3.327940404E-1,9.422380447E0,1.817199111E0,9.601782011E0
7.425255029E0,-3.280056417E-1,9.418789864E0,1.811213613E0,9.596962277E0
7.435248398E0,-3.232172430E-1,9.430760384E0,1.808819413E0,9.608097547E0
7.445088598E0,-3.256114423E-1,9.430760384E0,1.819593310E0,9.610212487E0
7.454991224E0,-3.232172430E-1,9.423578262E0,1.813607812E0,9.601951361E0
7.465087668E0,-3.268085420E-1,9.410409927E0,1.802833915E0,9.587117865E0
7.474988285E0,-3.160346150E-1,9.417592049E0,1.800439715E0,9.593357131E0
7.485850000E0,-3.339911401E-1,9.429563522E0,1.814804912E0,9.608420014E0
7.495364972E0,-3.315969408E-1,9.425971985E0,1.810016513E0,9.603908796E0
7.505275349E0,-3.172317147E-1,9.425971985E0,1.820790410E0,9.605459986E0
7.515074860E0,-3.220201433E-1,9.428366661E0,1.811213613E0,9.606158942E0
7.524975579E0,-3.280056417E-1,9.419986725E0,1.804031014E0,9.596784123E0
7.535517475E0,-3.244143426E-1,9.423578262E0,1.800439715E0,9.599513274E0
7.545899257E0,-3.196259141E-1,9.429563522E0,1.806425214E0,9.606352117E0
7.556747986E0,-3.208230138E-1,9.430760384E0,1.819593310E0,9.610051438E0
7.565845970E0,-3.208230138E-1,9.430760384E0,1.819593310E0,9.610051438E0
7.575358244E0,-3.196259141E-1,9.427168846E0,1.818396211E0,9.606260352E0
7.585219667E0,-3.268085420E-1,9.422380447E0,1.810016513E0,9.600219627E0
7.595041472E0,-3.256114423E-1,9.429563522E0,1.792060018E0,9.603862251E0
7.605174979E0,-3.184288144E-1,9.433155060E0,1.806425214E0,9.609837842E0
7.615067071E0,-3.172317147E-1,9.428366661E0,1.802833915E0,9.604423147E0
7.625024966E0,-3.232172430E-1,9.431957245E0,1.808819413E0,9.609272320E0
7.634953940E0,-3.268085420E-1,9.425971985E0,1.816002011E0,9.604874543E0
7.644999338E0,-3.339911401E-1,9.431957245E0,1.811213613E0,9.610091691E0
7.654963417E0,-3.196259141E-1,9.425971985E0,1.811213613E0,9.603728616E0
7.664937280E0,-3.232172430E-1,9.428366661E0,1.810016513E0,9.605973509E0
7.674907701E0,-3.196259141E-1,9.424775124E0,1.810016513E0,9.602328188E0
7.684908432E0,-3.256114423E-1,9.436745644E0,1.810016513E0,9.614278492E0
7.694935334E0,-3.160346150E-1,9.435548782E0,1.817199111E0,9.614139135E0
7.705219176E0,-3.220201433E-1,9.428366661E0,1.810016513E0,9.605933304E0
7.715121227E0,-3.208230138E-1,9.421183586E0,1.807622313E0,9.598391844E0
7.724997409E0,-3.232172430E-1,9.429563522E0,1.808819413E0,9.606922779E0
7.734940708E0,-3.232172430E-1,9.427168846E0,1.796848416E0,9.602325035E0
7.745378712E0,-3.232172430E-1,9.430760384E0,1.801636815E0,9.606747942E0
7.755121229E0,-3.244143426E-1,9.434351921E0,1.810016513E0,9.611888504E0
7.765007670E0,-3.303998411E-1,9.425971985E0,1.802833915E0,9.602516443E0
7.774988052E0,-3.232172430E-1,9.430760384E0,1.814804912E0,9.609226174E0
7.784926837E0,-3.268085420E-1,9.412803650E0,1.812410712E0,9.591272541E0
7.795308911E0,-3.244143426E-1,9.423578262E0,1.798045516E0,9.599064517E0
7.805264219E0,-3.208230138E-1,9.430760384E0,1.804031014E0,9.607116983E0
7.815125571E0,-3.256114423E-1,9.419986725E0,1.814804912E0,9.598733749E0
7.825074294E0,-3.244143426E-1,9.428366661E0,1.806425214E0,9.605337819E0
7.834971572E0,-3.268085420E-1,9.421183586E0,1.807622313E0,9.598593773E0
7.844999534E0,-3.280056417E-1,9.433155060E0,1.807622313E0,9.610385035E0
7.854950494E0,-3.351882398E-1,9.427168846E0,1.807622313E0,9.604757261E0
7.864907719E0,-3.184288144E-1,9.425971985E0,1.813607812E0,9.604140673E0
7.874909405E0,-3.268085420E-1,9.424775124E0,1.818396211E0,9.604152994E0
7.885080664E0,-3.232172430E-1,9.421183586E0,1.820790410E0,9.600960747E0
7.895041945E0,-3.280056417E-1,9.433155060E0,1.804031014E0,9.609710193E0
7.905620762E0,-3.363853395E-1,9.428366661E0,1.802833915E0,9.605074863E0
7.916189598E0,-3.339911401E-1,9.429563522E0,1.806425214E0,9.606840810E0
7.925545839E0,-3.220201433E-1,9.435548782E0,1.807622313E0,9.612532248E0
7.935227840E0,-3.280056417E-1,9.430760384E0,1.799242616E0,9.606461529E0
7.945215220E0,-3.303998411E-1,9.436745644E0,1.810016513E0,9.614441855E0
7.955048415E0,-3.375824392E-1,9.418789864E0,1.819593310E0,9.598879321E0
7.965045976E0,-3.268085420E-1,9.422380447E0,1.805228114E0,9.599317979E0
7.974959262E0,-3.232172430E-1,9.421183586E0,1.800439715E0,9.597122106E0
7.985410332E0,-3.280056417E-1,9.434351921E0,1.807622313E0,9.611559827E0
7.995552534E0,-3.375824392E-1,9.440337181E0,1.805228114E0,9.617316494E0
8.005570015E0,-3.268085420E-1,9.425971985E0,1.813607812E0,9.604422157E0
8.015620084E0,-3.363853395E-1,9.422380447E0,1.811213613E0,9.600776174E0
8.025347358E0,-3.327940404E-1,9.416395187E0,1.801636815E0,9.592973752E0
8.035164328E0,-3.315969408E-1,9.422380447E0,1.812410712E0,9.600835506E0
8.045120834E0,-3.244143426E-1,9.436745644E0,1.814804912E0,9.615140658E0
8.055003696E0,-3.136404157E-1,9.424775124E0,1.808819413E0,9.601905233E0
8.065048956E0,-3.256114423E-1,9.421183586E0,1.812410712E0,9.599456004E0
8.075005908E0,-3.256114423E-1,9.424775124E0,1.804031014E0,9.601402858E0
8.085026259E0,-3.303998411E-1,9.416395187E0,1.806425214E0,9.593791452E0
8.094955523E0,-3.244143426E-1,9.422380447E0,1.814804912E0,9.601042382E0
8.105042030E0,-3.232172430E-1,9.424775124E0,1.794454217E0,9.599527147E0
8.114979659E0,-3.303998411E-1,9.421183586E0,1.810016513E0,9.599167880E0
8.124959541E0,-3.244143426E-1,9.436745644E0,1.811213613E0,9.614463467E0
8.134967295E0,-3.327940404E-1,9.427168846E0,1.811213613E0,9.605350544E0
8.145050052E0,-3.256114423E-1,9.425971985E0,1.811213613E0,9.603929686E0
8.154966378E0,-3.232172430E-1,9.421183586E0,1.794454217E0,9.596001015E0
8.164937901E0,-3.256114423E-1,9.425971985E0,1.801636815E0,9.602128196E0
8.174907126E0,-3.292027414E-1,9.419986725E0,1.814804912E0,9.598856245E0
8.185053717E0,-3.256114423E-1,9.429563522E0,1.820790410E0,9.609264735E0
8.195007143E0,-3.244143426E-1,9.430760384E0,1.814804912E0,9.609266514E0
8.205230549E0,-3.208230138E-1,9.429563522E0,1.819593310E0,9.608876909E0
8.215051783E0,-3.280056417E-1,9.427168846E0,1.810016513E0,9.604960173E0
8.224969952E0,-3.232172430E-1,9.416395187E0,1.804031014E0,9.593096247E0
8.234979636E0,-3.208230138E-1,9.422380447E0,1.799242616E0,9.597992222E0
8.244931665E0,-3.220201433E-1,9.425971985E0,1.812410712E0,9.604034435E0
8.254936976E0,-3.220201433E-1,9.425971985E0,1.813607812E0,9.604260415E0
8.265054814E0,-3.196259141E-1,9.424775124E0,1.821987510E0,9.604591888E0
8.277409645E0,-3.315969408E-1,9.421183586E0,1.806425214E0,9.598532635E0
8.294897028E0,-3.315969408E-1,9.421183586E0,1.806425214E0,9.598532635E0
8.304882497E0,-3.232172430E-1,9.422380447E0,1.806425214E0,9.599421583E0
8.314877184E0,-3.232172430E-1,9.427168846E0,1.807622313E0,9.604346946E0
8.324965882E0,-3.256114423E-1,9.425971985E0,1.800439715E0,9.601903657E0
8.334911559E0,-3.327940404E-1,9.431957245E0,1.814804912E0,9.610727663E0
8.344886455E0,-3.327940404E-1,9.428366661E0,1.819593310E0,9.608109574E0
8.355111663E0,-3.220201433E-1,9.433155060E0,1.800439715E0,9.608834192E0
8.365256976E0,-3.208230138E-1,9.428366661E0,1.810016513E0,9.605893247E0
8.375096090E0,-3.303998411E-1,9.415198326E0,1.805228114E0,9.592391366E0
8.384895934E0,-3.256114423E-1,9.421183586E0,1.808819413E0,9.598778602E0
8.395077445E0,-3.315969408E-1,9.428366661E0,1.812410712E0,9.606710520E0
8.405102445E0,-3.220201433E-1,9.423578262E0,1.832761407E0,9.605547283E0
8.415761038E0,-3.160346150E-1,9.431957245E0,1.811213613E0,9.609484382E0
8.424976820E0,-3.136404157E-1,9.422380447E0,1.808819413E0,9.599554744E0
8.435211924E0,-3.184288144E-1,9.417592049E0,1.799242616E0,9.593211709E0
8.444902132E0,-3.232172430E-1,9.421183586E0,1.802833915E0,9.597571551E0
8.455408695E0,-3.244143426E-1,9.423578262E0,1.813607812E0,9.601991732E0
8.464960934E0,-3.268085420E-1,9.428366661E0,1.825578809E0,9.609039479E0
8.474974007E0,-3.256114423E-1,9.424775124E0,1.813607812E0,9.603206873E0
8.484907236E0,-3.232172430E-1,9.417592049E0,1.818396211E0,9.596982555E0
8.494919320E0,-3.244143426E-1,9.427168846E0,1.820790410E0,9.606874353E0
8.504878486E0,-3.244143426E-1,9.427168846E0,1.790862918E0,9.601247164E0
8.514875517E0,-3.327940404E-1,9.433155060E0,1.811213613E0,9.611225781E0
8.525133070E0,-3.256114423E-1,9.436745644E0,1.819593310E0,9.616086052E0
8.535923382E0,-3.268085420E-1,9.428366661E0,1.825578809E0,9.609039479E0
8.544881611E0,-3.244143426E-1,9.430760384E0,1.804031014E0,9.607237583E0
8.554897809E0,-3.184288144E-1,9.425971985E0,1.804031014E0,9.602336834E0
8.565247913E0,-3.268085420E-1,9.425971985E0,1.802833915E0,9.602393546E0
8.575023122E0,-3.268085420E-1,9.428366661E0,1.805228114E0,9.605193921E0
8.584870778E0,-3.268085420E-1,9.427168846E0,1.811213613E0,9.605145029E0
8.595010049E0,-3.244143426E-1,9.430760384E0,1.807622313E0,9.607912599E0
8.605149684E0,-3.303998411E-1,9.422380447E0,1.818396211E0,9.601925959E0
8.615303382E0,-3.184288144E-1,9.428366661E0,1.810016513E0,9.605813583E0
8.626478486E0,-3.268085420E-1,9.418789864E0,1.808819413E0,9.596469871E0
8.635051142E0,-3.280056417E-1,9.423578262E0,1.802833915E0,9.600084640E0
8.645067705E0,-3.244143426E-1,9.425971985E0,1.802833915E0,9.602312359E0
8.655319684E0,-3.303998411E-1,9.429563522E0,1.816002011E0,9.608522029E0
8.664935726E0,-3.220201433E-1,9.429563522E0,1.810016513E0,9.607108044E0
8.675048642E0,-3.327940404E-1,9.419986725E0,1.804031014E0,9.596948977E0
8.684902080E0,-3.148375154E-1,9.425971985E0,1.807622313E0,9.602893780E0
8.695026767E0,-3.256114423E-1,9.421183586E0,1.804031014E0,9.597877415E0
8.705070153E0,-3.196259141E-1,9.428366661E0,1.799242616E0,9.603829060E0
8.715009215E0,-3.208230138E-1,9.422380447E0,1.804031014E0,9.598891009E0
8.724979736E0,-3.244143426E-1,9.427168846E0,1.799242616E0,9.602813708E0
8.735946299E0,-3.268085420E-1,9.429563522E0,1.817199111E0,9.608625534E0
8.744978538E0,-3.208230138E-1,9.428366661E0,1.802833915E0,9.604542437E0
8.755039580E0,-3.268085420E-1,9.416395187E0,1.801636815E0,9.592767972E0
8.765120621E0,-3.363853395E-1,9.418789864E0,1.812410712E0,9.597478324E0
8.774877444E0,-3.244143426E-1,9.428366661E0,1.817199111E0,9.607369836E0
8.785122028E0,-3.268085420E-1,9.429563522E0,1.808819413E0,9.607044276E0
8.795093538E0,-3.327940404E-1,9.430760384E0,1.814804912E0,9.609553067E0
8.804876976E0,-3.184288144E-1,9.434351921E0,1.804031014E0,9.610562990E0
8.814907080E0,-3.268085420E-1,9.428366661E0,1.810016513E0,9.606095018E0
8.824872340E0,-3.268085420E-1,9.423578262E0,1.806425214E0,9.600718887E0
8.834956090E0,-3.303998411E-1,9.421183586E0,1.820790410E0,9.601205233E0
8.845191403E0,-3.303998411E-1,9.433155060E0,1.816002011E0,9.612046699E0
8.855225101E0,-3.268085420E-1,9.422380447E0,1.816002011E0,9.601349927E0
8.864893746E0,-3.351882398E-1,9.430760384E0,1.805228114E0,9.607832280E0
8.875283434E0,-3.196259141E-1,9.433155060E0,1.807622313E0,9.610102681E0
8.885132705E0,-3.268085420E-1,9.431957245E0,1.806425214E0,9.608943404E0
8.895079996E0,-3.268085420E-1,9.429563522E0,1.811213613E0,9.607495345E0
8.905249424E0,-3.280056417E-1,9.422380447E0,1.811213613E0,9.600486224E0
8.915289684E0,-3.184288144E-1,9.424775124E0,1.819593310E0,9.604098232E0
8.924980257E0,-3.280056417E-1,9.425971985E0,1.817199111E0,9.605141757E0
8.936168746E0,-3.303998411E-1,9.422380447E0,1.804031014E0,9.599215866E0
8.944878590E0,-3.196259141E-1,9.418789864E0,1.799242616E0,9.594427404E0
8.955080934E0,-3.256114423E-1,9.429563522E0,1.808819413E0,9.607003628E0
8.964884267E0,-3.268085420E-1,9.428366661E0,1.812410712E0,9.606546430E0
8.975266090E0,-3.172317147E-1,9.428366661E0,1.816002011E0,9.606903620E0
8.985105986E0,-3.244143426E-1,9.427168846E0,1.811213613E0,9.605063866E0
8.995110465E0,-3.303998411E-1,9.430760384E0,1.816002011E0,9.609696602E0
9.005027653E0,-3.351882398E-1,9.414001465E0,1.804031014E0,9.591157523E0
9.014916507E0,-3.232172430E-1,9.429563522E0,1.798045516E0,9.604900066E0
9.025144944E0,-3.232172430E-1,9.437943459E0,1.805228114E0,9.614473187E0
9.035109528E0,-3.172317147E-1,9.429563522E0,1.813607812E0,9.607626006E0
9.045059163E0,-3.184288144E-1,9.427168846E0,1.810016513E0,9.604637897E0
9.055158226E0,-3.280056417E-1,9.429563522E0,1.823184609E0,9.609800104E0
9.064924528E0,-3.292027414E-1,9.421183586E0,1.812410712E0,9.599578491E0
9.075734007E0,-3.220201433E-1,9.421183586E0,1.801636815E0,9.597306515E0
9.084952965E0,-3.375824392E-1,9.419986725E0,1.801636815E0,9.596666453E0
9.095106819E0,-3.244143426E-1,9.429563522E0,1.813607812E0,9.607865850E0
9.104879632E0,-3.268085420E-1,9.425971985E0,1.811213613E0,9.603970347E0
9.114884371E0,-3.244143426E-1,9.433155060E0,1.810016513E0,9.610713752E0
9.126143278E0,-3.315969408E-1,9.436745644E0,1.807622313E0,9.614032624E0
9.134883017E0,-3.220201433E-1,9.431957245E0,1.801636815E0,9.607882683E0
9.146165101E0,-3.244143426E-1,9.425971985E0,1.808819413E0,9.603437936E0
9.155041455E0,-3.244143426E-1,9.433155060E0,1.802833915E0,9.609363620E0
9.164858278E0,-3.303998411E-1,9.423578262E0,1.813607812E0,9.602195823E0
9.174970569E0,-3.327940404E-1,9.430760384E0,1.808819413E0,9.608424478E0
9.185113382E0,-3.256114423E-1,9.424775124E0,1.808819413E0,9.602303714E0
9.194911871E0,-3.303998411E-1,9.431957245E0,1.808819413E0,9.609516595E0
9.204988798E0,-3.315969408E-1,9.423578262E0,1.800439715E0,9.599758693E0
9.215177913E0,-3.339911401E-1,9.422380447E0,1.804031014E0,9.599340148E0
9.224962757E0,-3.232172430E-1,9.425971985E0,1.810016513E0,9.603623120E0
9.235371403E0,-3.303998411E-1,9.429563522E0,1.810016513E0,9.607392573E0
9.244961663E0,-3.184288144E-1,9.434351921E0,1.814804912E0,9.612591219E0
9.255161403E0,-3.256114423E-1,9.436745644E0,1.811213613E0,9.614503934E0
9.264926298E0,-3.220201433E-1,9.417592049E0,1.798045516E0,9.593107142E0
9.274938798E0,-3.303998411E-1,9.418789864E0,1.796848416E0,9.594343687E0
9.285350830E0,-3.208230138E-1,9.428366661E0,1.816002011E0,9.607022879E0
9.294894996E0,-3.256114423E-1,9.431957245E0,1.813607812E0,9.610255646E0
9.304899475E0,-3.280056417E-1,9.429563522E0,1.814804912E0,9.608213819E0
9.314860778E0,-3.303998411E-1,9.428366661E0,1.806425214E0,9.605541838E0
9.325769423E0,-3.184288144E-1,9.429563522E0,1.802833915E0,9.605637681E0
9.335547705E0,-3.244143426E-1,9.425971985E0,1.808819413E0,9.603437936E0
9.344877548E0,-3.244143426E-1,9.436745644E0,1.795651317E0,9.611543927E0
9.355107184E0,-3.160346150E-1,9.425971985E0,1.814804912E0,9.604287720E0
9.364877757E0,-3.256114423E-1,9.431957245E0,1.821987510E0,9.611840550E0
9.375138486E0,-3.315969408E-1,9.435548782E0,1.810016513E0,9.613308334E0
9.385093434E0,-3.208230138E-1,9.427168846E0,1.807622313E0,9.604266671E0
9.395033850E0,-3.196259141E-1,9.427168846E0,1.811213613E0,9.604903327E0
9.404867080E0,-3.184288144E-1,9.428366661E0,1.802833915E0,9.604462761E0
9.415118017E0,-3.268085420E-1,9.431957245E0,1.807622313E0,9.609168524E0
9.424947132E0,-3.280056417E-1,9.429563522E0,1.813607812E0,9.607987782E0
9.436572705E0,-3.220201433E-1,9.425971985E0,1.810016513E0,9.603582905E0
9.444977444E0,-3.220201433E-1,9.425971985E0,1.810016513E0,9.603582905E0
9.455020465E0,-3.256114423E-1,9.427168846E0,1.807622313E0,9.604427817E0
9.464886871E0,-3.375824392E-1,9.433155060E0,1.802833915E0,9.609817189E0
9.474880621E0,-3.232172430E-1,9.430760384E0,1.798045516E0,9.606075082E0
9.484908642E0,-3.244143426E-1,9.431957245E0,1.818396211E0,9.611119961E0
9.494873173E0,-3.303998411E-1,9.433155060E0,1.818396211E0,9.612499322E0
9.505098850E0,-3.220201433E-1,9.412803650E0,1.811213613E0,9.590884437E0
9.514902132E0,-3.303998411E-1,9.424775124E0,1.799242616E0,9.600667903E0
9.524963069E0,-3.256114423E-1,9.433155060E0,1.804031014E0,9.609628770E0
9.535535777E0,-3.244143426E-1,9.428366661E0,1.819593310E0,9.607822978E0
9.545012027E0,-3.268085420E-1,9.433155060E0,1.819593310E0,9.612603082E0
9.555142132E0,-3.303998411E-1,9.428366661E0,1.816002011E0,9.607347462E0
9.564971038E0,-3.280056417E-1,9.424775124E0,1.813607812E0,9.603288350E0
9.575044007E0,-3.232172430E-1,9.423578262E0,1.802833915E0,9.599922228E0
9.584875413E0,-3.172317147E-1,9.425971985E0,1.805228114E0,9.602522188E0
9.595103017E0,-3.184288144E-1,9.428366661E0,1.799242616E0,9.603789294E0
9.609658850E0,-3.244143426E-1,9.424775124E0,1.817199111E0,9.603845241E0
9.624876455E0,-3.184288144E-1,9.423578262E0,1.819593310E0,9.602923721E0
9.635096871E0,-3.220201433E-1,9.430760384E0,1.816002011E0,9.609412141E0
9.644925882E0,-3.256114423E-1,9.431957245E0,1.798045516E0,9.607330949E0
9.654987652E0,-3.244143426E-1,9.425971985E0,1.806425214E0,9.602987274E0
9.664889163E0,-3.244143426E-1,9.434351921E0,1.816002011E0,9.613017432E0
9.674980673E0,-3.244143426E-1,9.436745644E0,1.820790410E0,9.616272184E0
9.685341454E0,-3.220201433E-1,9.439140320E0,1.814804912E0,9.617410453E0
9.694951559E0,-3.244143426E-1,9.425971985E0,1.805228114E0,9.602762158E0
9.704935152E0,-3.292027414E-1,9.423578262E0,1.796848416E0,9.599003383E0
9.714942913E0,-3.327940404E-1,9.428366661E0,1.796848416E0,9.603828091E0
9.724994788E0,-3.256114423E-1,9.424775124E0,1.799242616E0,9.600504306E0
9.735042288E0,-3.232172430E-1,9.430760384E0,1.805228114E0,9.607422097E0
9.744896298E0,-3.268085420E-1,9.431957245E0,1.816002011E0,9.610748389E0
9.755028277E0,-3.268085420E-1,9.425971985E0,1.818396211E0,9.605327504E0
9.764894840E0,-3.280056417E-1,9.433155060E0,1.806425214E0,9.610159943E0
9.775493173E0,-3.148375154E-1,9.422380447E0,1.795651317E0,9.597121423E0
9.785261715E0,-3.244143426E-1,9.421183586E0,1.783680320E0,9.594032537E0
9.795102704E0,-3.208230138E-1,9.429563522E0,1.792060018E0,9.603701096E0
9.805166611E0,-3.280056417E-1,9.430760384E0,1.807622313E0,9.608034531E0
9.814892809E0,-3.315969408E-1,9.429563522E0,1.819593310E0,9.609242664E0
9.825264319E0,-3.315969408E-1,9.422380447E0,1.810016513E0,9.600383826E0
9.835355309E0,-3.256114423E-1,9.429563522E0,1.796848416E0,9.604756908E0
9.844990204E0,-3.244143426E-1,9.422380447E0,1.790862918E0,9.596545626E0
9.855508694E0,-3.208230138E-1,9.423578262E0,1.804031014E0,9.600066800E0
9.865020881E0,-3.268085420E-1,9.434351921E0,1.806425214E0,9.611293984E0
9.874895048E0,-3.256114423E-1,9.435548782E0,1.806425214E0,9.612428189E0
9.884871767E0,-3.292027414E-1,9.428366661E0,1.804031014E0,9.605050767E0
9.894946611E0,-3.268085420E-1,9.417592049E0,1.799242616E0,9.593493514E0
9.904896611E0,-3.292027414E-1,9.430760384E0,1.804031014E0,9.607400468E0
9.915193277E0,-3.303998411E-1,9.421183586E0,1.795651317E0,9.596469552E0
9.924928798E0,-3.256114423E-1,9.419986725E0,1.790862918E0,9.594235910E0
9.935264631E0,-3.280056417E-1,9.422380447E0,1.805228114E0,9.599358809E0
9.944871454E0,-3.148375154E-1,9.431957245E0,1.810016513E0,9.609219526E0
9.955119944E0,-3.256114423E-1,9.429563522E0,1.807622313E0,9.606778308E0
